season,week,game_type,date,time_et,neutral,away,home,score_diff,winner,team_winner,first_downs,passing_first_downs,rushing_first_downs,penalty_first_downs,third_down_completion,third_down_att,fourth_down_comp,fourth_down_att,plays,drives,yards,pass_comp,pass_att,pass_yards,sacks,sack_yards,rush_att,rush_yards,penalties,penalty_yards,redzone_comp,redzone_att,fumbles,interceptions,def_st_td
2009,10,Regular,11/15/09,1:00 PM,FALSE,Broncos,Commanders,10,home,Commanders,8,5,3,0,3,4,1,0,14,-2,83,4,-4,29,0,-7,18,54,-2,-26,2,3,-1,-1,0
2009,10,Regular,11/15/09,1:00 PM,FALSE,Falcons,Panthers,9,home,Panthers,-3,-3,2,-2,1,-1,-1,-1,-12,1,-20,-7,-17,-29,0,0,5,9,1,22,1,-2,0,-2,0
2009,10,Regular,11/15/09,4:05 PM,FALSE,Chiefs,Raiders,-6,away,Chiefs,-3,-3,3,-3,1,1,-1,-2,-3,-1,-46,-6,-2,-116,0,13,-1,70,5,53,1,-2,-2,1,0
2009,10,Regular,11/15/09,4:15 PM,FALSE,Seahawks,Cardinals,11,home,Cardinals,-7,-2,-3,-2,-4,-3,1,2,-13,1,-10,2,-15,32,-4,-23,6,-42,2,23,2,1,0,-2,0
2009,10,Regular,11/15/09,4:15 PM,FALSE,Eagles,Chargers,8,home,Chargers,-4,-9,4,1,-2,-5,-1,-1,-16,0,-131,-15,-31,-221,0,2,15,90,-6,-39,-1,-3,0,-1,0
2009,10,Regular,11/15/09,4:15 PM,FALSE,Cowboys,Packers,10,home,Packers,3,1,1,1,4,3,-2,-2,10,2,5,1,-3,-39,-1,-23,14,44,2,33,1,-1,-2,-1,0
2009,10,Regular,11/15/09,8:20 PM,FALSE,Patriots,Colts,1,home,Colts,1,1,-2,2,-2,-2,0,-1,-9,-1,-70,-1,2,-48,-1,0,-10,-22,-1,-52,0,-3,-1,1,0
2009,10,Regular,11/16/09,8:30 PM,FALSE,Ravens,Browns,-16,away,Ravens,-3,0,-1,-2,1,2,1,0,3,1,-114,0,12,-72,2,16,-11,-42,-1,9,-1,-3,0,2,-2
2009,11,Regular,11/19/09,8:20 PM,FALSE,Dolphins,Panthers,-7,away,Dolphins,5,4,1,0,-4,-2,0,-1,13,1,57,2,13,29,4,26,-4,28,-1,5,-1,0,0,1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Saints,Buccaneers,-31,away,Saints,-7,-7,-2,2,0,1,-1,-1,-6,0,-151,-2,4,-87,3,26,-13,-64,-1,-37,-4,-4,1,3,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Colts,Ravens,-2,away,Colts,0,-1,2,-1,0,4,0,0,10,1,-21,1,4,-43,0,0,6,22,-3,-20,-2,0,0,-1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Bills,Jaguars,3,home,Jaguars,5,-1,6,0,6,4,0,-1,15,-1,-33,3,-1,-82,0,0,16,49,0,7,1,0,0,-1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Seahawks,Vikings,26,home,Vikings,18,9,7,2,7,3,0,0,29,2,219,9,4,63,0,-4,25,156,-5,-33,2,1,-1,-1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Falcons,Giants,3,home,Giants,-1,5,-4,-2,-2,-2,-2,-2,-12,1,104,-1,-7,106,-1,10,-4,-2,5,48,-1,-1,-1,1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,49ers,Packers,6,home,Packers,15,6,9,0,7,7,-1,-2,33,2,200,16,12,111,-1,6,22,89,2,34,1,4,0,-1,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Browns,Lions,1,home,Lions,4,4,-2,2,-5,-9,-1,-1,-14,0,34,4,9,108,1,0,-24,-74,0,-28,0,0,0,2,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Commanders,Cowboys,1,home,Cowboys,3,-2,7,-2,-4,-4,0,1,3,0,-19,-9,-10,-94,0,-4,13,75,1,8,1,1,1,0,0
2009,11,Regular,11/22/09,1:00 PM,FALSE,Steelers,Chiefs,3,home,Chiefs,-14,-12,-2,0,2,2,-1,0,-22,1,-234,-18,-14,-188,3,21,-11,-46,-4,-53,-2,-2,0,-2,1
2009,11,Regular,11/22/09,4:05 PM,FALSE,Cardinals,Rams,-8,away,Cardinals,-8,-3,-5,0,-2,5,2,5,2,-1,-130,-6,4,-70,1,8,-3,-60,1,10,-2,0,-2,1,0
2009,11,Regular,11/22/09,4:15 PM,FALSE,Chargers,Broncos,-29,away,Chargers,-7,-2,-4,-1,-3,-4,-1,2,-12,0,-77,0,11,11,3,25,-26,-88,8,50,-3,-2,2,1,0
2009,11,Regular,11/22/09,4:15 PM,FALSE,Bengals,Raiders,3,home,Raiders,-7,0,-7,0,-2,-2,1,1,-10,1,-73,3,12,12,-3,-36,-19,-85,-5,-46,-1,-3,-1,0,0
2009,11,Regular,11/22/09,4:15 PM,FALSE,Jets,Patriots,17,home,Patriots,15,7,6,2,6,7,0,0,29,-1,184,20,20,177,0,-3,9,7,1,23,3,4,0,-4,1
2009,11,Regular,11/22/09,8:20 PM,FALSE,Eagles,Bears,-4,away,Eagles,-4,-1,-4,1,-4,1,2,2,-2,-1,-93,0,10,-62,-2,-11,-10,-31,-1,18,-1,0,-2,0,0
2009,11,Regular,11/23/09,8:30 PM,FALSE,Titans,Texans,-3,away,Titans,-5,10,-11,-4,1,2,0,0,-4,0,-4,13,17,167,4,22,-25,-171,2,47,0,1,-1,0,0
2009,12,Regular,11/26/09,12:30 PM,FALSE,Packers,Lions,-22,away,Packers,-4,-4,0,0,-3,0,1,2,1,3,-150,-8,4,-143,1,8,-4,-7,-4,-29,-1,-1,-1,4,-2
2009,12,Regular,11/26/09,4:15 PM,FALSE,Raiders,Cowboys,17,home,Cowboys,4,4,-1,1,0,-2,0,-1,-6,0,189,0,-6,118,-1,-9,1,71,-1,-22,1,1,-1,0,0
2009,12,Regular,11/26/09,8:20 PM,FALSE,Giants,Broncos,20,home,Broncos,8,-1,8,1,1,1,0,0,10,0,106,-6,-12,25,-2,-10,24,81,4,16,2,4,-2,0,0
2009,12,Regular,11/29/09,1:00 PM,FALSE,Colts,Texans,-8,away,Colts,-1,2,1,-4,2,2,-1,-1,8,1,54,4,7,46,0,-6,1,8,7,104,0,1,1,0,-2
2009,12,Regular,11/29/09,1:00 PM,FALSE,Panthers,Jets,11,home,Jets,5,1,5,-1,1,-3,-2,-3,-2,-2,104,-1,-16,40,0,-16,14,64,-2,-6,1,1,2,-3,2
2009,12,Regular,11/29/09,1:00 PM,FALSE,Seahawks,Rams,-10,away,Seahawks,8,10,-5,3,4,6,-1,1,21,2,99,14,21,156,3,24,-3,-57,-3,-17,0,0,-1,2,-2
2009,12,Regular,11/29/09,1:00 PM,FALSE,Commanders,Eagles,3,home,Eagles,2,-2,4,0,-3,-2,1,0,4,0,78,-1,-1,37,1,-8,4,41,0,21,-2,0,0,-1,0
2009,12,Regular,11/29/09,1:00 PM,FALSE,Dolphins,Bills,17,home,Bills,-3,-2,-1,0,-2,-3,0,0,-13,1,11,0,-6,39,5,32,-12,-28,-3,-30,0,-1,0,-3,0
2009,12,Regular,11/29/09,1:00 PM,FALSE,Browns,Bengals,9,home,Bengals,10,1,8,1,4,3,-1,-2,18,2,137,-3,-11,-15,2,7,27,152,6,45,0,2,0,0,0
2009,12,Regular,11/29/09,1:00 PM,FALSE,Buccaneers,Falcons,3,home,Falcons,8,5,1,2,2,4,2,1,19,0,-21,5,14,-23,5,31,0,2,-5,-23,0,1,0,0,0
2009,12,Regular,11/29/09,4:05 PM,FALSE,Chiefs,Chargers,29,home,Chargers,10,9,0,1,1,-2,0,-1,6,0,142,2,-4,162,-1,-11,11,-20,3,30,2,4,-2,-1,2
2009,12,Regular,11/29/09,4:05 PM,FALSE,Jaguars,49ers,17,home,49ers,-3,-5,1,1,5,4,0,-2,0,-1,-73,2,5,-29,-6,-46,1,-44,-5,-55,2,-1,-2,0,0
2009,12,Regular,11/29/09,4:15 PM,FALSE,Cardinals,Titans,3,home,Titans,5,6,-1,0,1,4,4,4,18,2,240,6,12,152,3,15,3,88,2,13,0,2,1,0,-1
2009,12,Regular,11/29/09,4:15 PM,FALSE,Bears,Vikings,26,home,Vikings,23,14,8,1,10,10,0,0,45,1,368,14,25,252,-3,-7,23,116,4,26,4,5,0,-2,0
2009,12,Regular,11/29/09,8:20 PM,FALSE,Steelers,Ravens,3,home,Ravens,5,6,-1,0,-1,-2,1,1,5,0,95,11,9,116,5,28,-9,-21,4,21,2,4,2,-1,0
2009,12,Regular,11/30/09,8:30 PM,FALSE,Patriots,Saints,21,home,Saints,-5,2,-4,-3,0,-3,-1,-2,-20,0,114,-5,-17,123,-1,-8,-2,-9,4,36,0,0,0,-2,0
2009,13,Regular,12/3/09,8:20 PM,TRUE,Jets,Bills,-6,away,Jets,-7,0,-7,0,-4,-5,0,0,-15,0,-137,1,6,-11,-2,-9,-19,-126,-2,-13,0,-2,1,1,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Buccaneers,Panthers,10,home,Panthers,-7,-6,1,-2,-1,-3,-1,-2,-18,-1,-160,-9,-24,-163,-1,3,7,3,0,-13,1,0,1,-4,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Saints,Commanders,-3,away,Saints,3,-2,1,4,1,-2,0,-1,-7,-1,-8,-5,-7,-41,-1,-11,1,33,-5,-87,3,3,3,0,-1
2009,13,Regular,12/6/09,1:00 PM,FALSE,Raiders,Steelers,-3,away,Raiders,0,-2,3,-1,-3,-7,-2,-1,-13,1,5,-2,-10,-18,-2,-12,-1,23,-5,-29,0,3,0,1,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Patriots,Dolphins,1,home,Dolphins,6,8,-2,0,6,9,2,2,26,2,-32,10,23,-24,1,7,2,-8,-4,-72,1,1,0,-1,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Eagles,Falcons,-27,away,Eagles,2,2,-4,4,0,3,1,3,13,1,-85,7,17,-43,0,-8,-4,-42,-2,-31,-2,-4,1,2,-2
2009,13,Regular,12/6/09,1:00 PM,FALSE,Titans,Colts,10,home,Colts,-1,1,-3,1,1,-1,0,-3,-13,1,-17,0,-6,37,-1,-8,-6,-54,1,-10,1,-1,-1,-1,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Lions,Bengals,10,home,Bengals,8,2,5,1,4,5,1,0,23,-1,76,4,0,37,-1,-9,24,39,2,30,-1,1,1,0,2
2009,13,Regular,12/6/09,1:00 PM,FALSE,Rams,Bears,8,home,Bears,0,-2,1,1,2,-1,0,0,-7,1,15,-8,-14,30,-1,0,8,-15,-2,-50,2,3,0,-1,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Texans,Jaguars,5,home,Jaguars,0,1,0,-1,3,1,0,1,7,2,18,-7,-9,-17,2,15,14,35,-2,8,-1,-1,1,-3,0
2009,13,Regular,12/6/09,1:00 PM,FALSE,Broncos,Chiefs,-31,away,Broncos,-10,-3,-6,-1,2,4,-1,1,-2,0,-191,1,18,-40,-1,-6,-19,-151,0,5,-3,-3,-1,1,-2
2009,13,Regular,12/6/09,4:05 PM,FALSE,Chargers,Browns,-7,away,Chargers,3,2,1,0,3,6,2,1,10,-1,-105,6,19,-129,1,6,-10,24,3,25,2,1,1,0,0
2009,13,Regular,12/6/09,4:15 PM,FALSE,49ers,Seahawks,3,home,Seahawks,3,-1,3,1,3,3,-1,-2,11,2,-64,-1,-10,-118,4,13,17,54,-4,-9,2,2,-1,0,0
2009,13,Regular,12/6/09,4:15 PM,FALSE,Cowboys,Giants,7,home,Giants,-12,-14,2,0,-5,-7,0,-1,-31,0,-87,-30,-30,-142,-1,-9,0,55,-3,-20,-2,-2,0,1,1
2009,13,Regular,12/6/09,8:20 PM,FALSE,Vikings,Cardinals,13,home,Cardinals,-2,-6,2,2,-1,-5,-1,-1,-11,1,83,-8,-13,32,-3,-22,5,51,0,0,0,2,1,-2,0
2009,13,Regular,12/7/09,8:30 PM,FALSE,Ravens,Packers,13,home,Packers,8,6,0,2,0,0,0,-1,8,1,165,11,4,137,-2,-11,6,28,-1,40,1,4,0,-1,0
2009,14,Regular,12/10/09,8:20 PM,FALSE,Steelers,Browns,7,home,Browns,-4,-6,3,-1,3,2,-1,-2,-5,0,37,-12,-13,-57,-7,-54,15,94,2,15,1,2,0,0,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Dolphins,Jaguars,-4,away,Dolphins,-12,-11,-3,2,-5,-1,0,2,-17,0,-137,-10,-3,-86,1,5,-15,-51,-2,-17,-1,0,-2,-1,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Seahawks,Texans,27,home,Texans,10,10,3,-3,4,-1,-1,-5,4,-2,168,5,3,145,-3,-27,4,23,-3,-28,1,1,1,0,2
2009,14,Regular,12/13/09,1:00 PM,FALSE,Lions,Ravens,45,home,Ravens,11,4,8,-1,1,-4,2,-2,-4,0,319,-1,-11,114,-1,-9,8,205,1,10,4,7,1,-2,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Panthers,Patriots,10,home,Patriots,12,2,5,5,0,-2,1,1,16,0,72,4,2,13,-2,-18,16,59,-5,-67,2,2,2,1,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Jets,Buccaneers,-23,away,Jets,-8,-4,-4,0,-5,-4,-1,1,-10,1,-186,1,9,-54,2,9,-21,-132,0,-29,-1,-3,-1,3,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Bills,Chiefs,-6,away,Bills,3,6,-3,0,4,6,1,4,16,1,81,14,23,136,1,2,-8,-55,2,3,-1,-2,-2,3,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Broncos,Colts,12,home,Colts,1,0,0,1,3,-1,1,-2,-4,0,-45,-9,1,-42,-3,-15,-2,-3,-3,-45,2,0,0,2,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Packers,Bears,-7,away,Packers,-2,1,-2,-1,0,0,-1,0,-1,0,-61,7,12,38,0,-9,-13,-99,9,79,1,-2,-2,2,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Saints,Falcons,-3,away,Saints,-5,-5,2,-2,-3,-2,0,0,-11,1,1,-8,-7,7,1,0,-5,-6,-2,-4,-2,-2,0,1,0
2009,14,Regular,12/13/09,1:00 PM,FALSE,Bengals,Vikings,20,home,Vikings,8,3,5,0,2,0,0,0,16,2,112,1,2,89,1,0,13,23,-2,-16,2,3,-1,1,0
2009,14,Regular,12/13/09,4:05 PM,FALSE,Rams,Titans,40,home,Titans,4,2,3,-1,-1,-2,1,0,-8,1,206,-11,-17,126,-1,-5,10,80,-6,-42,1,3,1,-5,2
2009,14,Regular,12/13/09,4:05 PM,FALSE,Commanders,Raiders,-21,away,Commanders,-6,0,-4,-2,-1,3,1,3,8,0,-68,4,6,-33,5,38,-3,-35,7,73,-3,-2,-1,1,0
2009,14,Regular,12/13/09,4:15 PM,FALSE,Chargers,Cowboys,-3,away,Chargers,1,-3,4,0,-4,-4,0,1,-6,0,6,-2,-2,-29,0,6,-4,35,1,44,0,0,0,-1,0
2009,14,Regular,12/13/09,8:20 PM,FALSE,Eagles,Giants,-7,away,Eagles,7,1,4,2,2,4,3,3,19,-2,138,9,10,82,2,2,7,56,1,9,0,-1,4,-1,-3
2009,14,Regular,12/14/09,8:30 PM,FALSE,Cardinals,49ers,15,home,49ers,7,1,5,1,4,5,-1,-1,21,1,82,3,6,-22,-3,-12,18,104,-4,-23,1,1,-5,0,0
2009,15,Regular,12/17/09,8:20 PM,FALSE,Colts,Jaguars,-4,away,Colts,7,0,7,0,2,4,1,1,23,0,-24,0,10,-102,2,17,11,78,-1,-18,2,2,0,0,-1
2009,15,Regular,12/19/09,8:20 PM,FALSE,Cowboys,Saints,-7,away,Cowboys,-1,5,-6,0,-7,-8,1,1,-11,0,-103,7,11,-23,1,9,-23,-80,-2,-19,0,-1,2,1,0
2009,15,Regular,12/20/09,1:00 PM,FALSE,Texans,Rams,-3,away,Texans,-7,-7,2,-2,3,1,0,0,-8,-1,-182,-10,-13,-218,3,24,2,36,-1,-15,1,-2,-1,1,0
2009,15,Regular,12/20/09,1:00 PM,FALSE,Falcons,Jets,-3,away,Falcons,5,3,3,-1,-2,-3,0,1,5,0,76,2,-2,63,2,11,5,13,2,40,-1,1,0,3,0
2009,15,Regular,12/20/09,1:00 PM,FALSE,Browns,Chiefs,-7,away,Browns,2,9,-7,0,-1,0,0,-1,4,-1,74,12,22,257,1,8,-19,-183,0,14,1,2,0,-2,-1
2009,15,Regular,12/20/09,1:00 PM,FALSE,Dolphins,Titans,3,home,Titans,-4,-5,-1,2,0,-2,-2,-2,-17,0,-104,-15,-19,-111,1,-2,1,7,-4,-14,-2,-4,0,-2,0
2009,15,Regular,12/20/09,1:00 PM,FALSE,Cardinals,Lions,-7,away,Cardinals,-6,-6,-1,1,1,3,0,2,-5,-1,-58,-6,-5,-97,0,5,0,39,-1,-20,-3,-1,-1,1,2
2009,15,Regular,12/20/09,1:00 PM,FALSE,Patriots,Bills,-7,away,Patriots,-3,1,-2,-2,-3,0,2,3,-1,-1,17,7,4,21,6,41,-11,-4,5,72,-1,0,0,0,0
2009,15,Regular,12/20/09,4:05 PM,FALSE,Raiders,Broncos,-1,away,Raiders,-3,5,-6,-2,0,2,0,-1,1,1,-6,5,5,155,2,8,-6,-161,-3,5,0,1,-1,-1,0
2009,15,Regular,12/20/09,4:05 PM,FALSE,Bengals,Chargers,3,home,Chargers,1,2,-2,1,-2,-4,0,0,-3,2,-41,-3,-2,3,0,-9,-1,-44,-5,-25,0,-2,0,1,0
2009,15,Regular,12/20/09,4:15 PM,FALSE,49ers,Eagles,14,home,Eagles,8,8,0,0,6,3,-3,-3,11,2,161,1,-1,152,-3,-23,15,9,-4,14,2,2,-1,-1,0
2009,15,Regular,12/20/09,4:15 PM,FALSE,Packers,Steelers,1,home,Steelers,10,5,0,5,-3,0,1,1,9,1,101,3,-2,96,4,24,7,5,3,31,0,1,0,0,0
2009,15,Regular,12/20/09,4:15 PM,FALSE,Buccaneers,Seahawks,-17,away,Buccaneers,8,1,5,2,-2,-3,1,2,12,0,41,11,20,47,1,4,-9,-6,0,15,-1,-1,1,3,0
2009,15,Regular,12/20/09,4:15 PM,FALSE,Bears,Ravens,24,home,Ravens,5,8,-3,0,0,0,0,-2,2,1,126,11,1,124,0,18,1,2,3,17,3,2,-2,-3,-1
2009,15,Regular,12/20/09,8:20 PM,FALSE,Vikings,Panthers,19,home,Panthers,13,7,5,1,7,7,0,1,30,1,160,4,6,77,-2,-2,26,83,1,4,3,2,-1,-1,0
2009,15,Regular,12/21/09,8:30 PM,FALSE,Giants,Commanders,-33,away,Giants,-8,-4,-4,0,-6,-3,0,3,-7,1,-85,-5,3,-60,3,14,-13,-25,3,37,-1,-2,0,3,-2
2009,16,Regular,12/25/09,7:30 PM,FALSE,Chargers,Titans,-25,away,Chargers,-13,-6,-3,-4,-6,-3,0,0,-20,-1,-155,-13,-7,-171,0,-4,-13,16,3,29,-4,-5,0,2,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Ravens,Steelers,3,home,Steelers,-3,1,-6,2,0,0,0,-1,-7,0,-37,4,8,90,0,3,-15,-127,-7,-93,0,0,-1,0,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Panthers,Giants,-32,away,Panthers,-3,6,-9,0,-5,-2,1,2,-1,0,-99,14,23,88,3,37,-27,-187,0,9,-1,-1,2,2,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Buccaneers,Saints,-3,away,Buccaneers,-1,-2,-1,2,-1,-1,0,-1,-7,-3,-66,11,6,-14,-2,1,-11,-52,-5,-28,1,0,1,-2,-1
2009,16,Regular,12/27/09,1:00 PM,FALSE,Jaguars,Patriots,28,home,Patriots,10,5,5,0,2,-1,1,1,10,-2,189,4,1,90,-2,-8,11,99,1,5,3,4,1,-2,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Bills,Falcons,28,home,Falcons,13,5,7,1,6,7,3,4,26,0,213,1,6,96,1,8,19,117,-4,10,2,4,-1,-2,2
2009,16,Regular,12/27/09,1:00 PM,FALSE,Seahawks,Packers,38,home,Packers,3,0,1,2,2,-3,0,-2,-7,2,126,-3,-8,88,-2,-13,3,38,-3,-36,4,2,0,-4,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Raiders,Browns,14,home,Browns,-3,-10,5,2,3,3,0,-2,-3,-1,-107,-18,-28,-183,-2,-29,27,76,-7,-62,2,1,1,-3,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Chiefs,Bengals,7,home,Bengals,0,0,0,0,0,0,0,-1,-4,0,-21,-5,-12,-42,0,1,8,21,0,-4,2,2,0,-1,0
2009,16,Regular,12/27/09,1:00 PM,FALSE,Texans,Dolphins,-7,away,Texans,2,0,1,1,5,7,0,0,10,-1,-43,15,24,23,2,13,-16,-66,1,15,0,0,0,0,0
2009,16,Regular,12/27/09,4:05 PM,FALSE,Lions,49ers,14,home,49ers,-3,1,-1,-3,3,5,1,1,-2,0,21,2,-2,51,-1,-2,1,-30,3,19,2,3,-2,-3,0
2009,16,Regular,12/27/09,4:05 PM,FALSE,Rams,Cardinals,21,home,Cardinals,12,5,4,3,-1,0,0,-1,15,2,169,4,6,147,-2,-5,11,22,-1,-5,4,4,0,-3,0
2009,16,Regular,12/27/09,4:15 PM,FALSE,Broncos,Eagles,3,home,Eagles,9,2,4,3,-1,-2,-1,-1,5,1,153,-7,-6,118,1,15,10,35,0,-36,-1,1,2,0,0
2009,16,Regular,12/27/09,4:15 PM,FALSE,Jets,Colts,-14,away,Jets,1,7,-9,3,-5,-5,0,0,-8,0,-7,6,13,131,0,-1,-21,-138,-2,-37,2,2,1,1,-3
2009,16,Regular,12/27/09,8:20 PM,FALSE,Cowboys,Commanders,-17,away,Cowboys,-7,-4,-3,0,-3,1,0,-1,-9,-1,-185,-1,1,-120,3,33,-13,-65,0,12,-2,-3,0,0,0
2009,16,Regular,12/28/09,8:30 PM,FALSE,Vikings,Bears,6,home,Bears,-7,-3,-4,0,0,0,-1,-1,-11,3,-60,-6,-5,-42,-1,-6,-5,-18,-1,-16,-2,-1,-2,1,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Saints,Panthers,13,home,Panthers,1,4,-2,-1,1,2,0,1,1,3,114,-1,-6,47,2,13,5,67,-1,-6,-1,-1,-2,-1,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Falcons,Buccaneers,-10,away,Falcons,-11,-1,-8,-2,0,0,0,-1,-18,0,-191,-7,-3,-46,0,-3,-15,-145,2,36,-1,-4,-1,0,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Giants,Vikings,37,home,Vikings,17,9,5,3,3,4,2,2,26,0,306,9,9,212,-3,-21,20,94,-5,-50,3,9,-1,-1,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Steelers,Dolphins,-6,away,Steelers,-2,0,-3,1,0,-2,-1,-1,-9,-1,-100,2,2,3,0,0,-11,-103,-2,5,0,-2,-1,2,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Patriots,Texans,7,home,Texans,8,4,5,-1,-1,-3,0,0,8,2,122,-1,1,52,-1,-6,8,70,1,-20,2,3,-1,0,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Bears,Lions,-14,away,Bears,-4,-3,1,-2,-2,-1,1,2,-5,-1,-69,1,-2,-19,0,5,-3,-50,1,0,-2,-2,1,1,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Jaguars,Browns,6,home,Browns,0,-8,7,1,-4,-3,0,0,-6,-2,-28,-15,-28,-111,-3,-5,25,83,0,-5,0,3,0,0,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,Colts,Bills,23,home,Bills,8,-1,9,0,2,3,0,-1,15,0,246,-2,-10,23,-1,-2,26,223,1,25,0,3,-1,-2,0
2009,17,Regular,1/3/10,1:00 PM,FALSE,49ers,Rams,-22,away,49ers,-10,-4,-5,-1,-2,3,1,1,-1,0,-220,-6,0,-182,5,40,-6,-38,1,10,-3,-2,0,0,0
2009,17,Regular,1/3/10,4:15 PM,FALSE,Eagles,Cowboys,24,home,Cowboys,11,6,3,2,2,1,0,0,18,0,246,4,-2,104,-2,-16,22,142,5,22,2,3,-1,1,0
2009,17,Regular,1/3/10,4:15 PM,FALSE,Chiefs,Broncos,-20,away,Chiefs,8,14,-5,-1,4,5,1,1,20,2,-12,19,31,221,2,3,-13,-233,0,-22,1,0,0,1,-4
2009,17,Regular,1/3/10,4:15 PM,FALSE,Ravens,Raiders,-8,away,Ravens,4,8,-6,2,0,-1,0,0,4,-1,-5,16,20,184,-1,-4,-15,-189,0,-7,-1,-1,1,1,0
2009,17,Regular,1/3/10,4:15 PM,FALSE,Packers,Cardinals,-26,away,Packers,-11,-3,-6,-2,-1,-4,-1,-1,-19,0,-158,-3,2,-97,-1,-6,-20,-61,3,57,-2,-4,0,2,-2
2009,17,Regular,1/3/10,4:15 PM,FALSE,Commanders,Chargers,3,home,Chargers,1,5,-3,-1,-2,-3,1,0,-2,1,25,0,3,39,0,-5,-5,-14,-1,3,0,-1,0,1,0
2009,17,Regular,1/3/10,4:15 PM,FALSE,Titans,Seahawks,-4,away,Titans,-3,-2,-2,1,-2,-1,-2,-1,-7,0,5,-1,3,-2,3,23,-13,7,-4,-36,-1,0,-1,0,0
2009,17,Regular,1/3/10,8:20 PM,FALSE,Bengals,Jets,37,home,Jets,16,4,12,0,10,7,0,0,33,2,248,4,-3,63,-3,-31,39,185,-3,-24,3,3,-2,-1,0
2009,Wildcard,Playoff,1/9/10,4:30 PM,FALSE,Jets,Bengals,-10,away,Jets,3,-1,-1,5,2,2,0,1,5,0,-72,6,21,-72,3,36,-19,0,-3,-21,0,1,1,1,0
2009,Wildcard,Playoff,1/9/10,8:00 PM,FALSE,Eagles,Cowboys,20,home,Cowboys,10,0,10,0,7,5,0,-2,16,2,86,3,-4,-56,-2,-6,22,142,5,-4,2,5,-2,-1,0
2009,Wildcard,Playoff,1/10/10,1:00 PM,FALSE,Ravens,Patriots,-19,away,Ravens,-1,6,-9,2,-7,-4,1,2,1,-1,-72,19,32,98,3,22,-34,-170,2,26,-1,-3,0,2,0
2009,Wildcard,Playoff,1/10/10,4:40 PM,FALSE,Packers,Cardinals,6,home,Cardinals,-2,4,-2,-4,-2,-6,-2,-2,-10,-4,38,1,-9,-29,-4,-15,3,67,1,-20,0,1,-1,-1,2
2009,Division,Playoff,1/16/10,4:30 PM,FALSE,Cardinals,Saints,31,home,Saints,12,3,8,1,6,5,0,0,14,-1,59,-1,-4,-11,-1,-8,19,70,3,22,2,1,-1,-1,1
2009,Division,Playoff,1/16/10,8:15 PM,FALSE,Ravens,Colts,17,home,Colts,10,6,1,3,1,2,1,-1,16,3,5,10,9,50,1,7,6,-45,-3,-39,2,1,-2,-1,0
2009,Division,Playoff,1/17/10,1:00 PM,FALSE,Cowboys,Vikings,31,home,Vikings,0,1,-2,1,1,0,1,0,-6,-1,75,-7,-11,58,-3,-22,8,17,6,40,2,3,-2,-1,0
2009,Division,Playoff,1/17/10,4:40 PM,FALSE,Jets,Chargers,-3,away,Jets,4,9,-4,-1,-2,-3,-1,-1,-3,0,82,15,17,190,1,8,-21,-108,5,50,1,2,0,1,0
2009,Conference,Playoff,1/24/10,3:00 PM,FALSE,Jets,Colts,13,home,Colts,10,6,1,3,-2,-3,0,0,5,-1,73,8,8,58,2,17,-5,15,-5,-41,2,5,1,-1,0
2009,Conference,Playoff,1/24/10,6:40 PM,FALSE,Vikings,Saints,3,home,Saints,-16,-9,-6,-1,-4,0,1,1,-27,3,-218,-11,-15,-121,1,8,-13,-97,4,56,-1,-3,-2,-2,0
